Item_Id,Low_Cap_Price
IT_270675,5115.3929344066555
IT_270682,4992.597620030305
IT_270716,2724.177788189812
IT_270747,2636.1662380769535
IT_270839,2475.196507360743
IT_270873,4304.649124383427
IT_270887,5334.757189632821
IT_270898,5429.043085452128
IT_270943,2472.2683235560135
IT_270951,1872.1193468300798
IT_270974,4238.493716066752
IT_270980,4855.16291622846
IT_271071,1879.7937290680034
IT_271121,5599.592297587702
IT_271158,5147.797562947371
IT_271172,2589.6327393018482
IT_271207,2940.818099870266
IT_271254,6224.949256679316
IT_271308,4705.149212194931
IT_271313,6720.641340468557
IT_271349,5118.464298859199
IT_271365,2448.946768414816
IT_271437,10044.639714159528
IT_271463,2781.4597776165056
IT_271517,4387.815045911135
IT_271533,4277.518488420468
IT_271538,5529.1301672914515
IT_271541,5319.306329484945
IT_271604,1945.135449695199
IT_271625,4029.342922744551
IT_271664,2070.8607892415203
IT_271713,2218.5089780040094
IT_271758,4203.372402090483
IT_271778,5457.630813981392
IT_271801,1600.8726334926932
IT_271810,1727.3521581621287
IT_271832,2373.6405356712135
IT_271841,1767.4375179909198
IT_271903,9408.283510106658
IT_271927,6561.017321615335
IT_271990,4654.622854915279
IT_271996,5587.715769835818
IT_272007,5855.996159160501
IT_272010,3971.9674913368854
IT_272026,4075.6562714900188
IT_272121,5117.768296801493
IT_272146,2264.585141010865
IT_272152,1742.9503998821174
IT_272264,2188.6757067536987
IT_272281,1891.112245893367
IT_272321,4739.789346795071
IT_272329,5320.607816670106
IT_272333,5541.497586527804
IT_272336,5953.44133232283
IT_272339,5141.919797733004
IT_272346,4777.425994996038
IT_272351,4173.03108819575
IT_272359,2017.5961319299158
IT_272368,5270.67738364903
IT_272385,2448.946768414816
IT_272495,2513.741945181485
IT_272553,4403.681205480883
IT_272568,5001.155517292449
IT_272580,4043.201807482298
IT_272583,4875.909019035976
IT_272611,2267.5795688555304
IT_272682,2431.1705279677863
IT_272735,4167.296601120052
IT_272757,4745.780033375675
IT_272762,4222.076241187245
IT_272795,2103.4507863558592
IT_272828,3693.9955540522387
IT_272902,2459.428408371155
IT_272938,2972.124728921399
IT_272958,4733.236886660699
IT_272965,4412.0598310129335
IT_272973,6014.283741519866
IT_272975,3428.614387705246
IT_272995,4917.433156975874
IT_273028,2319.572928506227
IT_273133,2768.6714860083266
IT_273134,5035.373471762373
IT_273138,2490.5640894257012
IT_273152,1861.5204413422573
IT_273194,4158.76043577566
IT_273200,4916.281218242937
IT_273221,4895.6803833562135
IT_273258,2321.585227212476
IT_273327,10028.934615213115
IT_273331,5927.251437447828
IT_273334,6715.20114940948
IT_273344,2589.37458870591
IT_273355,1914.3027168518593
IT_273388,5153.1684154728755
IT_273413,5382.588069862523
IT_273468,2146.8406229009092
IT_273555,1514.6765780623502
IT_273570,2622.8172421962395
IT_273571,2674.229774470191
IT_273606,3350.8734136279427
IT_273617,1441.842390722063
IT_273687,1075.9027632935163
IT_273714,2268.017657806326
IT_273740,2771.8675110532604
IT_273757,5511.02959587717
IT_273761,4356.300854753
IT_273768,4813.837113539528
IT_273770,4985.3211626448865
IT_273780,5226.550437100192
IT_273782,6078.2018321474325
IT_273795,4419.669667830977
IT_273798,4980.228289847765
IT_273828,2090.7123885435476
IT_273866,2659.8268873178654
IT_273926,1927.7779146342486
IT_273927,1445.0778291590427
IT_273928,1000.3144497464041
IT_273929,1439.2982232134113
IT_273930,1435.3145362645002
IT_273931,1012.6774547601173
IT_273954,2168.586638792098
IT_273977,2051.836867338555
IT_274019,5736.410979517254
IT_274029,4958.621616462155
IT_274035,5383.97116290936
IT_274039,5305.806117563011
IT_274074,5362.683582522778
IT_274123,3021.47285673642
IT_274215,3364.347998435197
IT_274218,1982.6417597090772
IT_274220,3476.8992347328012
IT_274237,2546.9694129040454
IT_274241,2410.831114078845
IT_274268,3085.3668922041925
IT_274282,5735.425263509844
IT_274294,5353.285406213427
IT_274305,5546.816343285641
IT_274313,4856.471353598888
IT_274318,4619.278949493346
IT_274321,4978.488948186478
IT_274327,1024.8738814106678
IT_274328,2359.900987882311
IT_274332,1818.014178977221
IT_274349,2725.0102140591366
IT_274354,2414.3684301132744
IT_274434,1289.9221645934763
IT_274439,1898.321882703125
IT_274440,1684.5724092592548
IT_274441,1190.5089896791303
IT_274442,1547.5402169375816
IT_274443,1288.481026562136
IT_274444,1044.3623195803252
IT_274463,1936.6305197425036
IT_274526,4051.726181960193
IT_274533,4577.838775461559
IT_274538,4732.734806855477
IT_274562,4733.300752038371
IT_274568,1166.124864397001
IT_274571,1611.081015868273
IT_274589,2459.592058493819
IT_274594,2411.264859535922
IT_274626,3056.7885481104177
IT_274629,2238.060749169251
IT_274696,1810.5488193248473
IT_274697,1440.8086561925597
IT_274698,991.884930121206
IT_274722,2137.729410974111
IT_274725,1861.3419245576026
IT_274748,1906.5516043435398
IT_274791,4176.076276408536
IT_274808,3473.0602710419143
IT_274827,4457.5012523641335
IT_274857,2557.4294196040823
IT_274890,3690.066039818886
IT_274919,5086.4321856744045
IT_274972,1859.9353673232472
IT_275004,5051.768898838373
IT_275006,5171.890594873283
IT_275013,4344.998647243434
IT_275026,5772.716966909214
IT_275029,3747.470857725689
IT_275044,4584.363890222952
IT_275054,979.7272624658069
IT_275069,2243.689714863908
IT_275097,2328.809405911299
IT_275124,609.5420126621896
IT_275136,1823.0768577155577
IT_275175,5052.355337842773
IT_275211,2049.1823496331326
IT_275318,2470.98138896544
IT_275343,2275.2290047928395
IT_275383,5031.03583868044
IT_275392,4001.343853763964
IT_275411,4835.448376102791
IT_275413,5752.748831118084
IT_275456,2511.742920253664
IT_275460,2336.939076749659
IT_275503,4493.317526156994
IT_275597,3124.748407995455
IT_275650,4039.7207492420616
IT_275658,5301.1617054799235
IT_275668,5056.23888427406
IT_275671,5447.069517494454
IT_275683,4787.930958959847
IT_275713,2215.4036803142913
IT_275717,2394.727581657154
IT_275758,4467.246479115698
IT_275803,2080.958350376154
IT_275804,1713.6721366371796
IT_275818,5989.993118837573
IT_275825,4431.427680402516
IT_275861,1634.8558300298273
IT_275903,5818.227235395807
IT_275933,5286.664241857023
IT_275942,4682.58817900652
IT_275946,4872.178746284764
IT_275952,1891.975629720095
IT_275953,2078.777305804793
IT_275976,2311.0866538494693
IT_275980,2660.646122768339
IT_276067,1827.105065792428
IT_276068,1278.780873785071
IT_276069,961.8105939609047
IT_276098,2199.5890211354963
IT_276123,3195.8487604923525
IT_276162,4999.1452783542845
IT_276167,4206.17826294634
IT_276176,5716.924048082111
IT_276177,3947.2971531952344
IT_276180,4413.822642023414
IT_276188,5614.825374009586
IT_276200,4782.632194518353
IT_276204,4689.0728920515885
IT_276232,2412.604594588925
IT_276236,2141.3976128129407
IT_276267,4168.711925223437
IT_276278,2267.1225964258115
IT_276375,1561.5822217541704
IT_276422,4058.9013429638967
IT_276431,5501.900260822231
IT_276442,3641.2392830409385
IT_276458,4825.668166939795
IT_276485,2335.823238458336
IT_276488,2692.7548122222593
IT_276527,3783.2911072784273
IT_276558,5259.563239627516
IT_276569,2125.9085796049358
IT_276587,2228.2046732005088
IT_276590,1446.6772491244715
IT_276622,4937.566354292727
IT_276631,4023.656157196346
IT_276639,5628.5873289576075
IT_276650,4552.743459448696
IT_276652,5914.671142537517
IT_276670,1172.5866729734303
IT_276671,1458.282594715517
IT_276672,2013.5020270063933
IT_276682,2400.9454649303943
IT_276685,2481.3058318450667
IT_276750,2092.4061398079302
IT_276781,4732.918892360982
IT_276792,4038.2564959283254
IT_276797,3582.6671242787793
IT_276799,5629.991343083561
IT_276805,4566.724093277962
IT_276820,2515.4729644744702
IT_276824,2384.133317811429
IT_276832,4203.485988111396
IT_276833,1865.3722378470338
IT_276917,3131.982896778521
IT_276920,5392.481397791487
IT_276996,4181.67325719315
IT_277005,5361.574733822027
IT_277028,5040.439172989588
IT_277032,4722.988898871405
IT_277036,1379.3266208009663
IT_277043,1663.6699075317852
IT_277060,2291.7580495830725
IT_277063,2175.4583293621736
IT_277099,1638.5636565110117
IT_277170,3910.384735085707
IT_277250,4838.933491040281
IT_277256,5610.596215667316
IT_277267,4927.6257112354215
IT_277273,1485.2440516440643
IT_277296,2977.348987708877
IT_277300,2257.275078840702
IT_277397,2421.0094220752576
IT_277407,2285.77107043296
IT_277412,2349.040646864167
IT_277483,5192.1568682816305
IT_277484,3880.435941379912
IT_277497,4833.263463008018
IT_277510,4882.5038093663015
IT_277517,4735.928471541458
IT_277521,1368.1860850535454
IT_277541,2832.7916989326436
IT_277545,2056.4173163059822
IT_277553,2133.8947488434683
IT_277573,3114.875248379346
IT_277618,697.4593719168511
IT_277653,6193.557665687679
IT_277664,2536.7981620830237
IT_277717,3876.567024824701
IT_277729,4987.648136719277
IT_277736,5230.86441974056
IT_277748,4016.284140575316
IT_277771,4856.9221464877455
IT_277772,4895.389740205061
IT_277779,1095.6335367790211
IT_277796,3141.017899323363
IT_277810,1658.679905159237
IT_277891,2070.5937052583986
IT_277893,966.4429339452904
IT_277919,7485.368051422952
IT_277927,2438.3659708183786
IT_277974,3576.9529975697496
IT_277997,4475.962723074688
IT_278007,4115.863415996473
IT_278030,4827.443845770092
IT_278041,2381.399199678515
IT_278059,2812.3311660200225
IT_278095,2899.190162976595
IT_278138,2060.13443461001
IT_278140,1000.269717946642
IT_278158,2345.3225476738016
IT_278193,1882.762855049464
IT_278233,3883.5275200498036
IT_278244,4281.345106390493
IT_278254,5232.969409543551
IT_278265,5060.384801750634
IT_278269,4759.828775484489
IT_278272,1260.438084792117
IT_278283,1910.3277537482402
IT_278319,1790.539672620359
IT_278330,2783.5426349193303
IT_278353,2124.9938950867645
IT_278354,1598.8648484949572
IT_278394,4700.68935986287
IT_278409,4737.869395517447
IT_278413,4586.400601038842
IT_278414,5363.291496106166
IT_278422,4759.786103986282
IT_278440,3058.160769976969
IT_278452,1618.4476366890713
IT_278528,1521.2189177737157
IT_278581,1791.9899575545855
IT_278603,2918.442228455467
IT_278609,3659.8645168960566
IT_278622,5189.153082204345
IT_278648,5163.709187002856
IT_278650,4570.36084500689
IT_278663,4846.21404723565
IT_278671,1539.6856986900548
IT_278695,2990.030258150107
IT_278698,2716.5320799011756
IT_278779,2089.1824902609337
IT_278836,2217.1583500776387
IT_278875,5290.63291667165
IT_278877,4631.945861215802
IT_278899,3840.416010256113
IT_278900,5141.848274152509
IT_278903,5563.317583071305
IT_278905,5064.16251042762
IT_278914,4788.991498517209
IT_278949,2966.0312690623696
IT_278962,2216.6242351121373
IT_278980,2740.9318522201115
IT_279037,844.7898936943425
IT_279056,3494.5276385670136
IT_279096,2056.3287042309557
IT_279134,4380.4860039257455
IT_279141,4056.6899965117473
IT_279156,4585.955737318127
IT_279167,5743.965992696185
IT_279194,1731.2562890734878
IT_279213,2794.5526364349853
IT_279251,2893.516070317798
IT_279299,2343.656821844755
IT_279328,702.45743846873
IT_279340,1847.9962357589316
IT_279368,2151.6149077321925
IT_279422,4055.065782531917
IT_279436,4548.82580307697
IT_279439,5710.4034328518765
IT_279447,4986.046327643438
IT_279468,2501.6908873996035
IT_279486,2977.5251524559962
IT_279499,2272.33969720825
IT_279527,2138.629293450221
IT_279596,3244.735529265211
IT_279607,2377.5148599893114
IT_279611,2418.0852108257795
IT_279638,2060.600253662118
IT_279685,3866.758255835173
IT_279692,4179.5889025723145
IT_279697,4483.839146156438
IT_279700,4492.466049296531
IT_279705,4623.031611078492
IT_279724,4725.941017881516
IT_279753,2265.5286201766517
IT_279761,1787.3792107874829
IT_279783,2793.077361192989
IT_279811,1652.760840853491
IT_279814,3117.517336176161
IT_279835,2638.99461265781
IT_279840,5913.841451367915
IT_279872,1850.748497355769
IT_279903,4542.441395898634
IT_279929,4451.343815339808
IT_279947,4808.8717734595575
IT_279950,4822.520110699098
IT_279958,1606.5523948730654
IT_280006,1926.715990493859
IT_280037,4298.612929029093
IT_280038,5345.129927269381
IT_280050,5102.882568519604
IT_280192,1935.0017641765653
IT_280220,1306.8730552222103
IT_280225,5339.13862348367
IT_280228,3842.907925031561
IT_280236,5357.8061679937155
IT_280240,4859.108309672494
IT_280244,4377.805583449962
IT_280257,4711.339556954876
IT_280282,2780.054452280279
IT_280295,1621.400840473862
IT_280318,2090.0316442922085
IT_280322,4530.372283658821
IT_280399,2030.663112667779
IT_280425,1913.2034987595082
IT_280459,5045.643750058686
IT_280482,3864.451855949501
IT_280495,5043.668231734998
IT_280520,2842.8854554998557
IT_280532,2004.3926733510762
IT_280535,3336.255382618671
IT_280556,2285.355085116645
IT_280628,1993.2298497175855
IT_280678,4551.138248176892
IT_280681,5049.818275583925
IT_280685,1612.7297655335965
IT_280706,2738.67559038419
IT_280709,1913.1502203949553
IT_280722,2760.9669699321835
IT_280740,2383.8466234686566
IT_280811,2416.8398046991865
IT_280848,2244.3755687515804
IT_280892,4221.219641367261
IT_280899,4453.42885042518
IT_280901,5737.173934671777
IT_280905,4846.68035544952
IT_280914,5350.163826415409
IT_280925,4845.802257170086
IT_280928,4542.994607469942
IT_280956,2973.4153167738114
IT_280989,2948.7575372251767
IT_281089,1930.9751333884951
IT_281127,5053.975089288691
IT_281130,5563.422356826484
IT_281134,4181.672786446357
IT_281146,4853.716655147972
IT_281147,4652.533274726295
IT_281161,4801.843628363669
IT_281179,2630.0032451315465
IT_281180,2045.391614825367
IT_281197,2858.598527797492
IT_281200,2347.301402836766
IT_281324,2003.1627749630252
IT_281349,2881.778111171403
IT_281360,4805.197553978227
IT_281375,5159.819870840111
IT_281385,4857.26064439303
IT_281390,4722.565436860463
IT_281404,2571.231848308408
IT_281414,2900.7258493728827
IT_281443,3344.558071540786
IT_281473,2570.738527440375
IT_281508,5318.55019272279
IT_281514,4974.38903394686
IT_281544,2979.582286572464
IT_281558,1503.043065486597
IT_281578,2917.6819632234447
IT_281579,2830.7805018187873
IT_281631,941.358973292105
IT_281681,1924.0486281242443
IT_281703,3675.99555532856
IT_281718,5160.382670693215
IT_281736,5710.515536118216
IT_281743,4949.682274870469
IT_281757,4412.412055369616
IT_281760,4370.08774234559
IT_281794,2666.5374713610636
IT_281807,2095.5115790629156
IT_281823,2606.7567172575386
IT_281875,2157.183472986125
IT_281934,2302.5072931396307
IT_281957,3558.0937172900376
IT_281979,4737.7872994302015
IT_281987,5336.3283461320425
IT_281990,4893.90676025919
IT_282010,4880.5954758662665
IT_282015,4891.37237821146
IT_282026,2498.3602617597708
IT_282035,8562.154771212343
IT_282058,2412.407105692258
IT_282122,1763.7958767264115
IT_282145,3648.6761253093
IT_282175,1913.6031435749858
IT_282215,5560.813658416018
IT_282226,4013.562978382641
IT_282234,5159.018284497441
IT_282266,2856.0263905881275
IT_282285,2989.5167198816216
IT_282316,3064.9935326310165
IT_282379,2726.785629429748
IT_282388,2571.59062416569
IT_282412,2242.609327436553
IT_282452,5230.87065397441
IT_282457,5097.366324306475
IT_282459,4808.120909640442
IT_282467,5309.37495748682
IT_282494,4766.758057094645
IT_282499,4847.976722633881
IT_282510,2529.5022427060853
IT_282525,2940.328390238337
IT_282614,2110.5150425234665
IT_282622,2589.8437594315246
IT_282645,1998.9534190627376
IT_282666,3369.644118488336
IT_282680,5296.263201149384
IT_282687,5336.740678915587
IT_282688,4988.438590135172
IT_282701,5446.146798561937
IT_282708,3965.5373458689155
IT_282723,5051.54428428225
IT_282739,2629.1704623795476
IT_282748,3063.0414250888957
IT_282751,2879.101638502905
IT_282763,1877.9272406780601
IT_282783,2874.9306320146143
IT_282817,6253.976799443831
IT_282834,2819.0187052760652
IT_282865,3190.026038251424
IT_282895,5538.310648031445
IT_282898,4793.447413020044
IT_282907,5351.8214746840085
IT_282911,4886.750833470318
IT_282912,5228.960127757057
IT_282916,5406.239671084937
IT_282952,3113.583998221583
IT_282955,2257.502930658637
IT_282982,2327.728127790363
IT_283014,2447.3192140421665
IT_283049,4696.3058771676015
IT_283050,5332.249406932871
IT_283057,4683.775363570418
IT_283086,3271.901929053687
IT_283121,2671.226223143044
IT_283185,2032.1196791281823
IT_283186,2144.0650718746265
IT_283220,2405.715814664225
IT_283241,3815.5017094586537
IT_283265,4991.14989540622
IT_283292,4780.2909758258975
IT_283304,3137.625515153216
IT_283327,2737.3636169109423
IT_283421,1768.8844067154487
IT_283431,2482.2940445647164
IT_283495,4782.511224449122
IT_283525,5200.266241003562
IT_283545,3112.3357886463446
IT_283548,2657.5470276404467
IT_283579,3081.2143511953172
IT_283602,3790.1858005112713
IT_283611,1737.7338271894705
IT_283680,6369.523954584798
IT_283686,5605.056308836898
IT_283721,2837.947433660189
IT_283750,2792.9657137663417
IT_283751,2404.345363791429
IT_283798,2059.2401027835217
IT_283807,2521.20873325519
IT_283829,2300.6602293412257
IT_283848,3836.1613770751974
IT_283863,4777.920247149281
IT_283874,4870.170999979797
IT_283879,5928.585054839917
IT_283885,5315.9958197821825
IT_283903,1657.2832185487937
IT_283919,2981.690272121255
IT_283921,2286.2299223768673
IT_283932,1993.2371896458212
IT_283937,3036.8204426692723
IT_283951,3130.1343116243315
IT_284000,2585.222367758482
IT_284001,2430.3725188717526
IT_284006,2132.337383045592
IT_284081,4102.759821000329
IT_284084,4906.138861753116
IT_284089,4376.463812734075
IT_284145,3259.001683500976
IT_284159,2157.078480369164
IT_284204,883.5556446770395
IT_284231,2523.3814187662156
IT_284271,3354.700277211843
IT_284283,5243.505854325223
IT_284291,4981.286989895804
IT_284297,5663.48103625042
IT_284301,4871.06706982634
IT_284310,4600.174478117259
IT_284313,5396.896365892217
IT_284334,1820.4054656372637
